measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),98,Chile,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,25479.25080459179,25727.8596796985,25233.04667431893
4,YLLs (Years of Life Lost),98,Chile,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,15352.115483788433,15509.332595533362,15204.217110903252
4,YLLs (Years of Life Lost),98,Chile,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20145.452388297657,20316.034428008672,19991.222557968093
4,YLLs (Years of Life Lost),35,Georgia,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,39172.21537576348,42100.96804797769,36285.26938086497
4,YLLs (Years of Life Lost),35,Georgia,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,22370.024873154674,23865.744154706277,20937.972216127353
4,YLLs (Years of Life Lost),35,Georgia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29801.826305621675,31673.727906367403,27891.14092175911
4,YLLs (Years of Life Lost),51,Poland,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,32837.13935576878,33039.33551630865,32629.234925814242
4,YLLs (Years of Life Lost),51,Poland,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,16304.289674200478,16467.05685184537,16145.014164444003
4,YLLs (Years of Life Lost),51,Poland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23850.65551748016,24007.093705550138,23703.755573577793
4,YLLs (Years of Life Lost),130,Mexico,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,31557.125707309526,32714.475812535715,30514.471367857237
4,YLLs (Years of Life Lost),130,Mexico,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,21766.940657913987,22691.45293342876,20882.41019748365
4,YLLs (Years of Life Lost),130,Mexico,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26527.006032719968,27560.475379190004,25574.428351605744
4,YLLs (Years of Life Lost),305,Bermuda,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,26632.856411845172,27794.91613937713,25402.096219429593
4,YLLs (Years of Life Lost),305,Bermuda,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,13718.496984893942,14560.324559922088,12846.695203207379
4,YLLs (Years of Life Lost),305,Bermuda,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,19572.04213946235,20373.18627193679,18676.53893659139
4,YLLs (Years of Life Lost),114,Haiti,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,71098.34420080773,77028.21235072812,65140.54048417172
4,YLLs (Years of Life Lost),114,Haiti,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,65279.03156443222,70995.19006727712,59452.49246233922
4,YLLs (Years of Life Lost),114,Haiti,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,68171.46466127175,73636.03016456305,62363.10140238558
4,YLLs (Years of Life Lost),146,Lebanon,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,33929.217650574225,38370.790670166745,30372.834809555083
4,YLLs (Years of Life Lost),146,Lebanon,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,22297.04483687964,25066.97405727148,19995.84846428337
4,YLLs (Years of Life Lost),146,Lebanon,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,28055.31617611869,31376.102980299813,25252.15421597554
4,YLLs (Years of Life Lost),67,Japan,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,14858.029409188606,14923.133288057166,14798.981762336407
4,YLLs (Years of Life Lost),67,Japan,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,8267.033017135833,8314.85364787139,8220.545338922442
4,YLLs (Years of Life Lost),67,Japan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,11248.877427268115,11290.352790958359,11208.854878747152
4,YLLs (Years of Life Lost),91,Portugal,1,Male,27,Age-standardized,294,All causes,3,Rate,2000,19775.14070691856,19973.93525544766,19579.029094646063
4,YLLs (Years of Life Lost),91,Portugal,2,Female,27,Age-standardized,294,All causes,3,Rate,2000,10246.90174270327,10371.122489260804,10115.397898989324
