measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),68,Republic of Korea,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,9398.961327148672,12158.544403703681,6898.700143097098
3,YLDs (Years Lived with Disability),68,Republic of Korea,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,10990.219151256795,14308.954866813898,8066.594029276107
3,YLDs (Years Lived with Disability),68,Republic of Korea,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10206.862739036953,13250.88929325279,7486.433614552877
3,YLDs (Years Lived with Disability),15,Myanmar,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,10526.778183290224,13670.822495141167,7776.0739020896835
3,YLDs (Years Lived with Disability),15,Myanmar,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11653.495942623724,15147.179854191181,8529.433172351703
3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,11106.766216933907,14565.24544913785,8146.539076368539
3,YLDs (Years Lived with Disability),91,Portugal,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,10104.109732096073,13162.503452576222,7451.904719527588
3,YLDs (Years Lived with Disability),91,Portugal,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,12467.355025455456,16304.624044525865,9197.239536404228
3,YLDs (Years Lived with Disability),91,Portugal,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,11325.1470458467,14619.701535451764,8370.128034110885
3,YLDs (Years Lived with Disability),59,Latvia,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,10691.341666213915,13790.098753135893,7936.146319506177
3,YLDs (Years Lived with Disability),59,Latvia,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11257.132704054908,14652.808515742472,8349.790745406457
3,YLDs (Years Lived with Disability),59,Latvia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10959.794886463806,14223.726775244259,8140.6052242111
3,YLDs (Years Lived with Disability),69,Singapore,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,8664.23421410878,11221.55073889239,6462.638300490024
3,YLDs (Years Lived with Disability),69,Singapore,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,10292.195570804202,13436.913691092595,7652.7597669598335
3,YLDs (Years Lived with Disability),69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,9481.176584371042,12395.605780711954,7054.842900266707
3,YLDs (Years Lived with Disability),60,Lithuania,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,10278.689723212177,13301.105711095763,7638.005006831011
3,YLDs (Years Lived with Disability),60,Lithuania,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11203.752683388106,14497.520404944877,8286.513918516137
3,YLDs (Years Lived with Disability),60,Lithuania,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10730.155930342378,13859.602772056869,7971.045153827142
3,YLDs (Years Lived with Disability),92,Spain,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,9471.676038233352,12252.035135888738,6966.075502532508
3,YLDs (Years Lived with Disability),92,Spain,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11602.388182604534,15137.54803237456,8480.381014599225
3,YLDs (Years Lived with Disability),92,Spain,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10544.799985148391,13669.711794749737,7710.957748069229
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,9813.08527488503,12755.572052845831,7176.034271176198
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,11931.743579302389,15508.148202403368,8773.324231451956
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10818.401499679961,14071.607350491266,7934.568606815681
3,YLDs (Years Lived with Disability),79,Finland,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,9864.056146363802,12846.93390435016,7278.020876934149
3,YLDs (Years Lived with Disability),79,Finland,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,12064.976798785761,15833.91264743294,8832.419380468027
3,YLDs (Years Lived with Disability),79,Finland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,10962.632719016376,14221.694684309114,8074.969468599103
3,YLDs (Years Lived with Disability),6,China,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,8482.379698687357,10966.732946790928,6312.272187927741
3,YLDs (Years Lived with Disability),6,China,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,10531.653425733464,13619.116495778657,7842.622699576091
