measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year_start,year_end,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.037993169847582886,0.11567113902214414,-0.16705003933669652
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.35612118821037086,-0.2406552411983958,-0.45272858650345343
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.6179242764182588,-0.5807520828671049,-0.6551756367797832
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.2886756018675155,-0.1824381411779909,-0.3801511739195263
2,DALYs (Disability-Adjusted Life Years),64,High-income,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.21284928191801014,-0.18875702944462186,-0.24068784061818255
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.1386365984701123,0.033365845670569945,-0.28798772244995907
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.2210486514670067,-0.1211726483214646,-0.3060914921619126
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.30613496807825824,-0.18612285935902906,-0.41046447460879165
2,DALYs (Disability-Adjusted Life Years),206,Gambia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.2873920341093197,-0.1863565256530137,-0.3843457304888422
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.10056658269127904,0.011070225198640298,-0.20604144520907658
