measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,1,Under 5,294,All causes,3,Rate,1990,7107.64165284661,9800.969711731383,4875.716331773656
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,1,Under 5,294,All causes,3,Rate,1990,6328.46833039074,8672.334006479154,4455.201988357838
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,1,Under 5,294,All causes,3,Rate,1990,6724.695253162867,9149.299475262558,4667.121488482422
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,23,5-14 years,294,All causes,3,Rate,1990,5082.507386428872,7096.128545387134,3460.1882602724627
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,23,5-14 years,294,All causes,3,Rate,1990,5471.357697887521,7568.93246603066,3783.848395238356
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,23,5-14 years,294,All causes,3,Rate,1990,5272.843092154748,7243.3612604134505,3642.166093770944
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,24,15-49 years,294,All causes,3,Rate,1990,7561.840084071216,9917.992531863081,5502.358475891249
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,24,15-49 years,294,All causes,3,Rate,1990,10584.576758131472,14095.687420079123,7659.98139819583
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,24,15-49 years,294,All causes,3,Rate,1990,9072.876343305172,12007.277446933265,6587.217078186902
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,25,50-69 years,294,All causes,3,Rate,1990,15681.051330286185,20223.541817802994,11660.095875948487
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,25,50-69 years,294,All causes,3,Rate,1990,17855.361994436535,23024.52751111161,13227.752705152116
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,25,50-69 years,294,All causes,3,Rate,1990,16615.12059237434,21347.295615246636,12347.476375595854
3,YLDs (Years Lived with Disability),14,Maldives,1,Male,26,70+ years,294,All causes,3,Rate,1990,25995.99124028978,32923.71079790088,19673.50104892172
3,YLDs (Years Lived with Disability),14,Maldives,2,Female,26,70+ years,294,All causes,3,Rate,1990,27764.487061283024,34856.17551434624,21164.872283079643
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,26,70+ years,294,All causes,3,Rate,1990,26652.631580378005,33672.236090290506,20232.307591194898
3,YLDs (Years Lived with Disability),46,Croatia,1,Male,1,Under 5,294,All causes,3,Rate,1990,3007.4497230478682,4134.181287609879,2121.4032915494377
3,YLDs (Years Lived with Disability),46,Croatia,2,Female,1,Under 5,294,All causes,3,Rate,1990,2759.113000615811,3834.617169675536,1935.983512008536
3,YLDs (Years Lived with Disability),46,Croatia,3,Both,1,Under 5,294,All causes,3,Rate,1990,2886.9799453274677,3966.9196916838255,2025.8634158398484
3,YLDs (Years Lived with Disability),46,Croatia,1,Male,23,5-14 years,294,All causes,3,Rate,1990,3907.5314780734902,5277.450948954552,2770.2330699067334
3,YLDs (Years Lived with Disability),46,Croatia,2,Female,23,5-14 years,294,All causes,3,Rate,1990,4003.9743728393773,5410.608946985268,2863.6145745694675
3,YLDs (Years Lived with Disability),46,Croatia,3,Both,23,5-14 years,294,All causes,3,Rate,1990,3954.495570364719,5323.669857035851,2835.841955046604
3,YLDs (Years Lived with Disability),46,Croatia,1,Male,24,15-49 years,294,All causes,3,Rate,1990,9304.352566713567,12147.029660125309,6819.892335178463
3,YLDs (Years Lived with Disability),46,Croatia,2,Female,24,15-49 years,294,All causes,3,Rate,1990,10983.231020294335,14434.57083858371,8040.30892916924
3,YLDs (Years Lived with Disability),46,Croatia,3,Both,24,15-49 years,294,All causes,3,Rate,1990,10130.157211458745,13243.194137759356,7415.332070623857
3,YLDs (Years Lived with Disability),46,Croatia,1,Male,25,50-69 years,294,All causes,3,Rate,1990,18125.83505583072,23414.44465677482,13456.19759154412
3,YLDs (Years Lived with Disability),46,Croatia,2,Female,25,50-69 years,294,All causes,3,Rate,1990,18746.86494832322,24437.586366896106,13944.581769505452
3,YLDs (Years Lived with Disability),46,Croatia,3,Both,25,50-69 years,294,All causes,3,Rate,1990,18464.775066864837,24010.594415877404,13779.375019745901
3,YLDs (Years Lived with Disability),46,Croatia,1,Male,26,70+ years,294,All causes,3,Rate,1990,29038.598833159056,36800.140998417875,22007.245578791822
3,YLDs (Years Lived with Disability),46,Croatia,2,Female,26,70+ years,294,All causes,3,Rate,1990,28295.67430612345,35954.68578835722,21418.635262267933
3,YLDs (Years Lived with Disability),46,Croatia,3,Both,26,70+ years,294,All causes,3,Rate,1990,28551.14841096075,36332.66812427826,21625.354700682736
3,YLDs (Years Lived with Disability),416,Tuvalu,1,Male,1,Under 5,294,All causes,3,Rate,1990,4132.4007769336,5920.336957593303,2689.5685053808797
3,YLDs (Years Lived with Disability),416,Tuvalu,2,Female,1,Under 5,294,All causes,3,Rate,1990,3937.68441243662,5470.924003361789,2662.1887581030905
3,YLDs (Years Lived with Disability),416,Tuvalu,3,Both,1,Under 5,294,All causes,3,Rate,1990,4039.4827429363163,5607.997744424583,2743.7170438567164
3,YLDs (Years Lived with Disability),36,Kazakhstan,1,Male,1,Under 5,294,All causes,3,Rate,1990,4097.189773964836,5593.421612955119,2840.548572882014
3,YLDs (Years Lived with Disability),36,Kazakhstan,2,Female,1,Under 5,294,All causes,3,Rate,1990,4052.276507984203,5676.452320867335,2725.825892958764
3,YLDs (Years Lived with Disability),36,Kazakhstan,3,Both,1,Under 5,294,All causes,3,Rate,1990,4075.134242623636,5596.708662377832,2810.8783950927277
3,YLDs (Years Lived with Disability),36,Kazakhstan,1,Male,23,5-14 years,294,All causes,3,Rate,1990,4165.597667123297,5645.4220669476435,2914.745451192028
