measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,179.91824833122092,287.3176221662835,148.75689571639876
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,138.94289386924876,166.10711773999185,119.04315597968451
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,145.3812058381369,233.72154852020114,120.43693519974373
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,105.42965902316857,125.6155137601796,91.32731916644526
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,627,Rheumatoid arthritis,3,Rate,2019,9.698597534673972,11.71097183429616,5.830265676746343
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,627,Rheumatoid arthritis,3,Rate,2019,19.083555034584517,24.665662792015777,9.390959279834828
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,627,Rheumatoid arthritis,3,Rate,2019,5.513268620559169,6.679420715113801,3.4187120287810018
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,627,Rheumatoid arthritis,3,Rate,2019,9.73709486277823,12.627718741198052,5.05324568671968
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,639,Other musculoskeletal disorders,3,Rate,2019,25.75646820429339,30.952726486169063,16.77772607220096
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,639,Other musculoskeletal disorders,3,Rate,2019,59.40467372696036,79.56836420820467,31.747832753126666
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,639,Other musculoskeletal disorders,3,Rate,2019,16.984871495363333,21.712649256525523,11.692210048774847
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,639,Other musculoskeletal disorders,3,Rate,2019,37.0500305081397,54.91588300675165,21.958491910871118
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,641,Congenital birth defects,3,Rate,2019,169.89926371924253,210.87343406732958,144.80712469010797
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,641,Congenital birth defects,3,Rate,2019,144.13039237811054,176.62649756943608,125.47910783872126
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,641,Congenital birth defects,3,Rate,2019,278.2462683147838,354.3292829327351,235.04801896437246
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,641,Congenital birth defects,3,Rate,2019,255.6492640773151,317.5221672459104,220.4129705892704
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,545,Idiopathic epilepsy,3,Rate,2019,35.240645066542946,37.88973737795458,32.56055423592791
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,545,Idiopathic epilepsy,3,Rate,2019,25.8559380225324,33.49716726438611,23.294518686908425
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,545,Idiopathic epilepsy,3,Rate,2019,33.4678837111102,36.27813384377346,30.737859776152753
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,545,Idiopathic epilepsy,3,Rate,2019,24.853916031124008,32.82888212939341,22.27310066179486
