measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,98,Chile,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,851.728307666543,933.0020376895693,774.8866218612344
1,Deaths,98,Chile,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,711.2710762833277,763.5843619086158,656.490596275256
1,Deaths,98,Chile,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,782.9461864883465,827.3413281136077,742.5609574555212
1,Deaths,114,Haiti,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,6961.109420149004,7778.985318280207,6195.056313757463
1,Deaths,114,Haiti,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,5998.136755520745,7083.274730963037,5030.949028950315
1,Deaths,114,Haiti,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,6483.437578126706,7369.832298665581,5647.38609856568
1,Deaths,67,Japan,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,229.65263806905006,247.65562464497717,210.65088179513984
1,Deaths,67,Japan,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,193.25895337837065,210.5447010459244,175.63854300671773
1,Deaths,67,Japan,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,211.92200660169405,225.1860786884729,197.54276087530286
1,Deaths,51,Poland,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,714.1163461035102,784.5676971287018,643.125264337628
1,Deaths,51,Poland,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,584.3473963695369,703.3484406858518,469.8597334048901
1,Deaths,51,Poland,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,650.8157257219508,702.4284998973332,596.2673415333826
1,Deaths,305,Bermuda,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,306.38835293621133,362.78146940341855,256.03703733826455
1,Deaths,305,Bermuda,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,161.33723814003136,187.17476278045174,139.08066269078287
1,Deaths,305,Bermuda,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,235.1217056875263,272.3703170014447,201.85720855511778
1,Deaths,146,Lebanon,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,968.2855562956489,1217.8569998036767,753.822584958136
1,Deaths,146,Lebanon,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,1325.410215940951,1707.1123102557856,1025.3340720818699
1,Deaths,146,Lebanon,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,1141.864946671387,1424.5700043358431,900.9781370999311
1,Deaths,130,Mexico,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,2015.0678180638808,2407.1320306749867,1651.2938475106196
1,Deaths,130,Mexico,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,1719.8431250697536,2199.7549189559704,1338.447994281407
1,Deaths,130,Mexico,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,1869.059831428389,2261.9692511869303,1535.2413534635887
1,Deaths,19,Timor-Leste,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,7852.271531831026,8805.19129440905,6993.661140967512
1,Deaths,19,Timor-Leste,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,4986.076183156403,5633.239349169767,4380.849020230535
1,Deaths,19,Timor-Leste,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,6435.477741655833,7180.358216795274,5759.450126464485
1,Deaths,162,Bhutan,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,3853.631904401169,4676.697509380257,3171.5360532766917
1,Deaths,162,Bhutan,2,Female,4,Post Neonatal,294,All causes,3,Rate,1990,3964.6598168519004,4795.953071190384,3294.635288585352
1,Deaths,162,Bhutan,3,Both,4,Post Neonatal,294,All causes,3,Rate,1990,3907.9587163975816,4743.593067639813,3221.3620107499855
1,Deaths,20,Viet Nam,1,Male,4,Post Neonatal,294,All causes,3,Rate,1990,1517.715895454999,1726.5886791542418,1324.1055877657514
